id,month,rainfallavg,temperature_maxavg,temperature_minavg,temperature_diffavg
141,4,28.79571429,27.12090476,13.113,14.00790476
142,4,22.68,27.12090476,13.113,14.00790476
143,4,27.15142857,27.12090476,13.113,14.00790476
144,4,33.98142857,25.818,13.632,12.186
145,4,45.17142857,26.39680952,15.6222381,10.77457143
146,4,33.56428571,27.458,15.98971429,11.46828571
147,4,33.59,27.63804762,16.1782381,11.45980952
148,4,33.96428571,26.66290476,15.56457143,11.09833333
175,4,27.53142857,27.95209524,13.84828571,14.10380952
176,4,27.53142857,27.95209524,13.84828571,14.10380952
177,4,24.3,26.26533333,11.69590476,14.56942857
178,4,29.74,26.26533333,11.69590476,14.56942857
179,4,36.19857143,26.02752381,13.39728571,12.6302381
180,4,37.92,24.71904762,12.45290476,12.26614286
181,4,26.54428571,24.71904762,12.45290476,12.26614286
182,4,48.71142857,26.70152381,14.10847619,12.59304762
183,4,49.92285714,27.49114286,15.79147619,11.69966667
184,4,32.03428571,28.46066667,15.95871429,12.50195238
185,4,30.89714286,28.53071429,15.97004762,12.56066667
186,4,30.64142857,29.78219048,16.99990476,12.78228571
187,4,30.64142857,29.35590476,16.69442857,12.66147619
212,4,40.36857143,28.08942857,13.90819048,14.1812381
213,4,29.70428571,28.08942857,13.90819048,14.1812381
214,4,30.68857143,27.95209524,13.84828571,14.10380952
215,4,32.49,27.95209524,13.84828571,14.10380952
216,4,24.65571429,26.26533333,11.69590476,14.56942857
217,4,35.17857143,26.11280952,13.43090476,12.68190476
218,4,28.84428571,26.02752381,13.39728571,12.6302381
219,4,31.56571429,26.337,13.72704762,12.60995238
220,4,41.49428571,22.0407619,11.50857143,10.53219048
221,4,68.56571429,26.01657143,14.5562381,11.46033333
222,4,32.87142857,27.16258974,15.37246154,11.79012821
223,4,30.37285714,27.2267326,15.38946154,11.83727106
224,4,23.82,28.54987546,16.11108059,12.43879487
225,4,30.27857143,29.044294,16.45200207,12.59229193
249,4,35.48142857,26.50342857,12.529,13.97442857
250,4,32.90714286,26.50342857,12.529,13.97442857
251,4,40.49714286,27.16561905,13.86966667,13.29595238
252,4,32.19571429,27.16561905,13.86966667,13.29595238
253,4,38.11714286,27.121,11.81347619,15.30752381
254,4,36.19428571,26.02347619,11.51928571,14.50419048
255,4,32.56571429,26.22780952,11.945,14.28280952
256,4,32,27.227,11.64104762,15.58595238
257,4,30.79714286,26.02504762,13.29904762,12.726
258,4,32.16,27.92285714,12.72161905,15.2012381
259,4,28.19857143,27.46835165,12.54227106,14.92608059
260,4,52.23428571,26.87892308,15.14812821,11.73079487
261,4,45.13428571,27.2267326,15.38946154,11.83727106
262,4,32.89714286,28.53516117,14.77146154,13.76369963
263,4,31.34714286,29.08781781,16.52404969,12.56376812
274,4,49.01285714,25.82030769,11.93556777,13.88473993
275,4,47.09142857,26.05921245,12.25547253,13.80373993
281,4,47.09142857,26.05921245,12.25547253,13.80373993
282,4,47.09142857,26.05921245,12.25547253,13.80373993
283,4,44.92571429,26.27826007,12.4099011,13.86835897
286,4,44.92571429,26.27826007,12.4099011,13.86835897
287,4,35.20428571,26.27826007,12.4099011,13.86835897
288,4,32.56714286,26.50342857,12.529,13.97442857
289,4,35.34857143,26.02961905,11.88214286,14.14747619
290,4,36.75428571,25.919,11.8082381,14.1107619
291,4,36.35428571,27.79928571,11.21590476,16.58338095
292,4,33.78142857,26.18352381,11.67195238,14.51157143
293,4,33.69571429,26.74180952,10.86633333,15.87547619
294,4,34.51285714,27.54314286,13.23066667,14.31247619
295,4,34.45857143,27.19033333,12.64452381,14.54580952
296,4,43.99857143,21.95533333,9.512190476,12.44314286
297,4,51.67142857,25.89463736,12.49174725,13.40289011
298,4,55.22285714,23.90249451,10.34355678,13.55893773
299,4,37.15,26.80001832,14.58189011,12.21812821
300,4,38.07428571,28.6230559,15.28238302,13.34067288
301,4,37.92142857,29.21567495,16.43500207,12.78067288
312,4,49.01285714,25.85938095,11.92590476,13.93347619
313,4,43.85,25.88378388,12.06204396,13.82173993
314,4,44.08142857,26.04973626,12.18961538,13.86012088
318,4,44.08142857,26.05921245,12.25547253,13.80373993
319,4,44.08142857,26.05921245,12.25547253,13.80373993
320,4,44.08142857,26.05921245,12.25547253,13.80373993
321,4,44.08142857,26.05921245,12.25547253,13.80373993
322,4,44.08142857,26.05921245,12.25547253,13.80373993
323,4,44.08142857,26.05921245,12.25547253,13.80373993
324,4,44.08142857,25.94859341,12.18156777,13.76702564
325,4,40.48428571,25.94859341,12.18156777,13.76702564
326,4,35.66142857,25.57964103,11.65852015,13.92112088
327,4,44.82428571,24.5808315,11.43037729,13.15045421
328,4,42.35142857,26.23073626,11.69118681,14.53954945
329,4,33.93142857,26.29826007,11.10228205,15.19597802
330,4,40.67,25.57240293,12.06885348,13.50354945
331,4,39.69571429,26.48942857,11.7342381,14.75519048
332,4,33.81428571,24.51295238,12.18595238,12.327
333,4,38.05571429,26.90538095,13.60557143,13.29980952
334,4,42.54857143,22.01638095,9.507428571,12.50895238
335,4,51.55428571,21.39947619,9.383619048,12.01585714
336,4,60.77,23.44557143,13.84947619,9.596095238
337,4,49.78285714,25.09147619,13.63242857,11.45904762
338,4,41.69571429,28.19115114,17.09590683,11.09524431
339,4,39.84857143,28.25686542,16.22171636,12.03514907
350,4,43.89285714,25.85938095,11.92590476,13.93347619
351,4,43.89285714,25.85938095,11.92590476,13.93347619
352,4,38.96142857,25.88378388,12.06204396,13.82173993
356,4,38.96142857,26.04973626,12.18961538,13.86012088
357,4,38.96142857,26.04973626,12.18961538,13.86012088
358,4,38.96142857,26.04973626,12.18961538,13.86012088
359,4,38.96142857,25.93911722,12.11571062,13.82340659
360,4,38.96142857,25.94859341,12.18156777,13.76702564
361,4,38.96142857,25.94859341,12.18156777,13.76702564
362,4,38.96142857,25.38616484,10.31204396,15.07412088
363,4,34.06714286,25.38616484,10.31204396,15.07412088
364,4,44.22571429,25.57964103,11.65852015,13.92112088
365,4,47.94857143,22.86045055,10.62256777,12.23788278
366,4,47.02142857,25.05997436,11.07442491,13.98554945
367,4,45.19714286,24.53949817,9.787520147,14.75197802
368,4,41.47285714,24.44568864,10.43328205,14.01240659
369,4,42.60142857,24.20545055,11.27513919,12.93031136
370,4,38.53142857,23.76464103,8.945186813,14.81945421
371,4,41.61142857,22.03373626,7.793710623,14.24002564
372,4,40.61571429,20.75954579,8.551186813,12.20835897
373,4,48.16142857,20.57985714,9.056761905,11.52309524
374,4,64.02142857,22.67204762,12.62714286,10.04490476
375,4,64.83857143,26.656,14.17795238,12.47804762
376,4,60.22714286,27.87038923,15.47743064,12.39295859
377,4,41.18857143,28.50215114,16.50519255,11.99695859
387,4,42.15285714,23.97466667,10.36252381,13.61214286
388,4,42.15285714,24.07257143,10.27838095,13.79419048
389,4,41.53571429,24.07257143,10.27838095,13.79419048
390,4,41.53571429,24.07257143,10.27838095,13.79419048
393,4,37.69142857,24.24897436,10.45594872,13.79302564
394,4,37.69142857,24.15230769,10.46818681,13.68412088
395,4,37.69142857,24.15230769,10.46818681,13.68412088
396,4,37.69142857,24.15230769,10.46818681,13.68412088
397,4,38.96142857,24.15230769,10.46818681,13.68412088
398,4,38.96142857,24.15230769,10.46818681,13.68412088
399,4,32.71,24.33064103,9.352805861,14.97783516
400,4,32.71,24.33064103,9.352805861,14.97783516
401,4,42.32714286,24.17940293,9.055996337,15.12340659
402,4,45.23285714,24.14473626,9.09285348,15.05188278
403,4,47.49285714,23.2760696,9.038948718,14.23712088
404,4,47.22857143,23.2760696,9.038948718,14.23712088
405,4,44.83428571,22.99164103,9.727091575,13.26454945
406,4,45.91857143,21.59954579,11.27294872,10.32659707
407,4,34.60571429,22.8860696,8.55585348,14.33021612
408,4,31.22428571,23.39340293,7.698282051,15.69512088
409,4,36.64428571,22.37016484,7.977567766,14.39259707
410,4,37.80857143,21.73785714,9.726285714,12.01157143
411,4,41.40714286,21.68957143,9.753666667,11.93590476
412,4,54.18857143,25.0777619,12.39938095,12.67838095
413,4,67.95142857,22.51747619,12.40814286,10.10933333
414,4,59.35857143,28.19653209,15.64052588,12.55600621
415,4,68.70428571,28.18743685,16.4175735,11.76986335
425,4,42.15285714,23.97466667,10.36252381,13.61214286
426,4,42.15285714,24.07257143,10.27838095,13.79419048
427,4,42.15285714,24.07257143,10.27838095,13.79419048
428,4,42.08714286,24.07257143,10.27838095,13.79419048
429,4,42.08714286,24.28538095,10.44809524,13.83728571
430,4,37.15571429,24.28426007,10.53409158,13.7501685
431,4,37.15571429,24.23278388,10.41242491,13.82035897
432,4,37.15571429,24.2420696,10.42337729,13.81869231
433,4,37.15571429,24.2420696,10.42337729,13.81869231
434,4,37.15571429,24.2420696,10.42337729,13.81869231
435,4,38.24285714,24.2420696,10.42337729,13.81869231
436,4,37.69142857,24.32330769,10.49523443,13.82807326
437,4,37.69142857,24.32330769,10.49523443,13.82807326
438,4,37.69142857,24.32330769,10.49523443,13.82807326
439,4,40.48714286,23.59726007,9.506472527,14.09078755
440,4,44.04285714,23.40468864,9.382758242,14.0219304
441,4,28.82142857,24.57645055,9.503043956,15.07340659
442,4,45.10714286,24.17502198,10.28904396,13.88597802
443,4,41.58571429,23.40530769,10.83471062,12.57059707
444,4,34.34142857,23.18830769,9.760091575,13.42821612
445,4,34.67142857,23.87578388,7.607472527,16.26831136
446,4,38.15285714,22.9588315,9.638710623,13.32012088
447,4,43.74571429,22.55238095,8.569380952,13.983
448,4,39.47285714,21.55728571,8.964809524,12.59247619
449,4,42.77,21.79552381,10.21371429,11.58180952
450,4,48.39285714,21.95885714,10.34414286,11.61471429
451,4,56.86428571,25.18233333,14.225,10.95733333
452,4,60.84857143,27.26157143,15.48580952,11.7757619
453,4,54.75714286,25.29247619,15.057,10.23547619
454,4,62.22142857,28.56494745,18.00764204,10.55730542
455,4,68.57428571,28.5298046,18.00783251,10.52197209
463,4,25.32571429,26.847,10.8322381,16.0147619
464,4,42.15285714,23.87009524,10.48880952,13.38128571
465,4,42.15285714,23.87009524,10.48880952,13.38128571
466,4,42.08714286,23.87009524,10.48880952,13.38128571
467,4,42.08714286,24.08290476,10.65852381,13.42438095
468,4,44.78285714,23.9944359,10.60082418,13.39361172
469,4,44.66571429,24.09583673,10.57155782,13.52427891
470,4,44.66571429,24.12002721,10.57203401,13.5479932
471,4,44.66571429,24.07069388,10.52441497,13.54627891
472,4,44.00857143,24.03959341,10.63380586,13.40578755
473,4,44.00857143,24.03959341,10.63380586,13.40578755
474,4,37.15571429,24.03959341,10.63380586,13.40578755
475,4,37.15571429,24.03959341,10.63380586,13.40578755
476,4,37.15571429,24.03959341,10.63380586,13.40578755
477,4,36.12857143,24.04145055,10.63494872,13.40650183
478,4,41.91285714,24.21778388,9.305663004,14.91212088
479,4,48.37,23.90130769,10.63328205,13.26802564
480,4,35.86428571,24.6678315,10.05585348,14.61197802
481,4,46.32142857,24.3310696,9.11132967,15.21973993
482,4,40.25714286,23.46092674,10.03742491,13.42350183
483,4,36.01,23.67116484,8.194567766,15.47659707
484,4,37.14857143,22.17219048,8.016619048,14.15557143
485,4,41.15571429,22.18242857,7.741380952,14.44104762
486,4,37.79,21.55490476,8.669380952,12.88552381
487,4,41.64571429,21.76652381,9.969761905,11.7967619
488,4,56.12285714,23.08051888,10.98151232,12.09900657
489,4,60.90857143,21.91633333,12.06057143,9.855761905
490,4,43.08142857,28.43590476,15.72680952,12.70909524
491,4,42.06,28.52352381,17.95790476,10.56561905
492,4,71.72142857,28.54561412,18.04840394,10.49721018
493,4,67.29142857,27.0188046,19.05992775,7.958876847
501,4,20.71571429,26.78061905,10.79771429,15.98290476
502,4,20.71571429,26.94490476,10.74809524,16.19680952
503,4,42.15285714,23.87009524,10.48880952,13.38128571
504,4,41.54285714,23.87009524,10.48880952,13.38128571
505,4,42.08714286,24.08290476,10.65852381,13.42438095
506,4,44.78285714,23.9944359,10.60082418,13.39361172
507,4,40.05714286,23.76476923,10.54701465,13.21775458
508,4,40.05714286,23.77972161,10.22253846,13.55718315
509,4,44.07714286,24.12002721,10.57203401,13.5479932
510,4,44.07714286,24.12002721,10.57203401,13.5479932
511,4,44.07714286,24.12002721,10.57203401,13.5479932
512,4,44.07714286,24.10045578,10.55865306,13.54180272
513,4,44.07714286,24.08183673,10.5365102,13.54532653
514,4,51.87571429,24.08183673,10.5365102,13.54532653
515,4,45.70285714,24.08183673,10.5365102,13.54532653
516,4,44.06571429,24.89855102,9.728034014,15.17051701
517,4,32.53714286,24.76831293,9.262462585,15.50585034
518,4,39.49571429,24.92283673,9.594891156,15.32794558
519,4,41.74,24.41040816,9.02570068,15.38470748
520,4,41.82714286,22.98580952,7.534761905,15.45104762
521,4,37.93142857,23.0047619,7.563095238,15.44166667
522,4,35.97571429,22.62690476,8.118666667,14.5082381
523,4,30.43714286,22.60919048,8.194285714,14.41490476
524,4,36.19714286,20.63380952,8.001,12.63280952
525,4,53.46,20.81066174,8.183178982,12.62748276
526,4,50.25571429,23.60375698,11.10384565,12.49991133
527,4,49.43142857,25.74990476,14.69585714,11.05404762
528,4,38.69571429,27.90066667,16.13419048,11.76647619
529,4,36.18714286,28.5968046,17.05540394,11.54140066
530,4,54.59714286,27.66218555,17.48488013,10.17730542
531,4,76.43857143,27.00813793,19.10173727,7.906400657
539,4,20.71571429,26.87852381,10.71357143,16.16495238
540,4,20.71571429,26.87852381,10.71357143,16.16495238
541,4,20.71571429,26.94490476,10.74809524,16.19680952
542,4,41.54285714,23.87009524,10.48880952,13.38128571
543,4,41.54285714,24.08290476,10.65852381,13.42438095
544,4,44.78285714,24.08290476,10.65852381,13.42438095
545,4,45.85142857,23.78581685,10.52596703,13.25984982
546,4,40.05714286,23.7501978,10.2236337,13.5265641
547,4,40.05714286,23.77972161,10.22253846,13.55718315
548,4,42.56285714,23.78562637,10.26549084,13.52013553
549,4,43.27428571,24.12002721,10.57203401,13.5479932
550,4,43.27428571,24.12002721,10.57203401,13.5479932
551,4,44.9,24.12002721,10.57203401,13.5479932
552,4,44.9,24.08693197,10.57103401,13.51589796
553,4,44.9,24.91717007,9.750176871,15.1669932
554,4,49.93285714,24.91717007,9.750176871,15.1669932
555,4,48.94,22.91759864,8.787367347,14.13023129
556,4,47.28571429,23.90121769,9.062129252,14.83908844
557,4,40.73857143,23.95845578,9.141795918,14.81665986
558,4,39.06857143,22.67040816,7.447748299,15.22265986
559,4,39.09428571,22.52266667,7.875904762,14.6467619
560,4,35.92285714,21.57380952,8.531571429,13.0422381
561,4,35.81142857,23.59604762,9.543333333,14.05271429
562,4,48.42428571,24.22847619,9.909190476,14.31928571
563,4,31.70714286,24.34132841,10.94570279,13.39562562
564,4,44.78,24.45566174,10.90055993,13.55510181
565,4,45.54857143,22.93318555,13.4642266,9.468958949
566,4,48.85857143,27.85333333,15.13047619,12.72285714
567,4,38.75428571,29.80466174,16.18807061,13.61659113
568,4,64.92142857,27.66218555,17.48488013,10.17730542
569,4,66.30857143,27.66218555,17.48488013,10.17730542
570,4,24.15714286,27.13909524,11.22247619,15.91661905
571,4,24.15714286,27.13909524,11.22247619,15.91661905
572,4,24.15714286,27.13909524,11.22247619,15.91661905
573,4,23.34,27.13909524,11.22247619,15.91661905
574,4,23.34,27.13909524,11.22247619,15.91661905
575,4,25.32571429,26.78061905,10.79771429,15.98290476
576,4,25.32571429,26.78061905,10.79771429,15.98290476
577,4,20.71571429,26.87852381,10.71357143,16.16495238
578,4,20.71571429,26.87852381,10.71357143,16.16495238
579,4,20.71571429,26.87852381,10.71357143,16.16495238
580,4,20.10571429,26.94490476,10.74809524,16.19680952
581,4,40.25857143,24.08290476,10.65852381,13.42438095
582,4,44.23857143,24.08290476,10.65852381,13.42438095
583,4,43.65285714,23.78581685,10.52596703,13.25984982
584,4,40.42142857,23.76476923,10.54701465,13.21775458
585,4,40.05714286,23.75667399,10.25315751,13.50351648
586,4,40.05714286,23.77972161,10.22253846,13.55718315
587,4,40.05714286,23.78562637,10.26549084,13.52013553
588,4,44.18857143,23.78562637,10.26549084,13.52013553
589,4,44.9,24.1065034,10.58441497,13.52208844
590,4,44.9,24.1065034,10.58441497,13.52208844
591,4,44.9,23.97831293,9.466843537,14.51146939
592,4,43.11714286,23.9587415,9.453462585,14.50527891
593,4,43.11714286,23.93040816,9.471510204,14.45889796
594,4,45.94428571,23.6157415,9.047034014,14.56870748
595,4,39.43714286,23.58283673,8.648605442,14.93423129
596,4,49.38142857,21.94821769,7.44722449,14.5009932
597,4,32.54714286,21.50383673,6.855129252,14.64870748
598,4,37.94428571,22.24,7.067809524,15.17219048
599,4,38.69571429,22.22933333,7.068619048,15.16071429
600,4,45.70857143,24.05009524,10.70580952,13.34428571
601,4,39.24857143,24.10061412,10.30051232,13.80010181
602,4,37.23571429,22.88875698,12.21036946,10.67838752
603,4,48.39285714,23.26252381,12.55566667,10.70685714
604,4,27.77857143,28.1787619,17.38357143,10.79519048
605,4,44.12714286,28.24552381,17.6197619,10.6257619
606,4,98.75428571,27.351,16.86733333,10.48366667
608,4,24.15714286,27.13909524,11.22247619,15.91661905
609,4,24.15714286,27.13909524,11.22247619,15.91661905
610,4,24.15714286,27.13909524,11.22247619,15.91661905
611,4,23.34,27.13909524,11.22247619,15.91661905
612,4,23.34,27.13909524,11.22247619,15.91661905
613,4,25.32571429,26.78061905,10.79771429,15.98290476
614,4,25.32571429,26.78061905,10.79771429,15.98290476
615,4,20.71571429,26.87852381,10.71357143,16.16495238
616,4,20.71571429,26.87852381,10.71357143,16.16495238
617,4,20.71571429,26.87852381,10.71357143,16.16495238
618,4,20.10571429,26.87852381,10.71357143,16.16495238
619,4,18.82142857,24.56695238,11.03190476,13.53504762
620,4,44.23857143,24.08290476,10.65852381,13.42438095
621,4,43.10857143,23.9944359,10.60082418,13.39361172
622,4,39.32,23.82686447,10.59810989,13.22875458
623,4,40.42142857,23.71395971,10.26353846,13.45042125
624,4,40.05714286,23.72310256,10.23091941,13.49218315
625,4,41.68285714,23.75667399,10.25315751,13.50351648
626,4,41.68285714,23.77210256,10.27787179,13.49423077
627,4,51.90714286,23.40062637,7.990395604,15.41023077
628,4,51.90714286,23.40062637,7.990395604,15.41023077
629,4,46.64142857,23.73502721,8.296938776,15.43808844
630,4,52.83,23.97831293,9.466843537,14.51146939
631,4,48.31428571,23.94997959,9.484891156,14.46508844
632,4,47.49285714,23.54421769,8.591081633,14.95313605
633,4,47.84142857,23.50421769,8.557414966,14.94680272
634,4,54.13857143,21.29955102,7.472414966,13.82713605
635,4,54.95714286,21.39236054,7.672081633,13.72027891
636,4,41.24,22.44502721,7.986462585,14.45856463
637,4,41.48428571,26.38638095,10.04657143,16.33980952
638,4,37.90714286,24.8857619,11.12538095,13.76038095
639,4,46.62,23.13928571,12.51761905,10.62166667
640,4,60.07,24.12766667,11.59857143,12.52909524
641,4,39.70285714,24.37447619,12.02238095,12.35209524
642,4,49.88285714,28.33028571,15.58757143,12.74271429
643,4,65.98428571,27.46161905,18.03009524,9.43152381
644,4,103.6385714,25.77271429,18.57204762,7.200666667
646,4,24.15714286,27.18990476,11.32666667,15.8632381
647,4,24.15714286,27.13909524,11.22247619,15.91661905
648,4,24.15714286,27.13909524,11.22247619,15.91661905
649,4,23.34,27.13909524,11.22247619,15.91661905
650,4,23.34,27.13909524,11.22247619,15.91661905
651,4,25.32571429,26.78061905,10.79771429,15.98290476
652,4,25.32571429,26.78061905,10.79771429,15.98290476
653,4,20.71571429,26.87852381,10.71357143,16.16495238
654,4,20.71571429,26.87852381,10.71357143,16.16495238
655,4,20.71571429,26.87852381,10.71357143,16.16495238
656,4,18.82142857,26.87852381,10.71357143,16.16495238
657,4,18.82142857,27.09133333,10.88328571,16.20804762
658,4,21.34,24.56695238,11.03190476,13.53504762
659,4,43.10857143,24.29971429,11.04604762,13.25366667
660,4,40.59,23.82686447,10.59810989,13.22875458
661,4,42.11,23.7311978,10.52477656,13.20642125
662,4,44.36428571,23.3104359,7.950490842,15.35994505
663,4,44.36428571,23.3104359,7.950490842,15.35994505
664,4,56.38285714,23.33810256,7.955824176,15.38227839
665,4,56.38285714,23.45895971,8.117919414,15.34104029
666,4,58.88857143,23.45895971,8.117919414,15.34104029
667,4,58.88857143,23.40062637,7.990395604,15.41023077
668,4,51.96857143,23.40062637,7.990395604,15.41023077
669,4,59.74428571,23.70669388,8.314986395,15.39170748
670,4,57.92,22.20769388,7.459081633,14.74861224
671,4,58.23571429,22.54245578,6.882795918,15.65965986
672,4,63.92714286,21.73369388,8.076367347,13.65732653
673,4,62.27857143,15.0455034,3.021748299,12.0237551
674,4,48.56857143,22.89883673,10.10031973,12.79851701
675,4,42.79285714,27.73583673,9.666938776,18.06889796
676,4,46.57428571,23.845,10.683,13.162
677,4,40.26,25.23280952,12.54980952,12.683
678,4,40.82857143,23.65061905,10.72980952,12.92080952
679,4,53.01714286,25.75509524,14.21471429,11.54038095
680,4,67.45571429,27.54480952,17.18880952,10.356
681,4,118.8971429,26.4737619,19.14533333,7.328428571
685,4,24.15714286,27.13909524,11.22247619,15.91661905
686,4,24.15714286,27.13909524,11.22247619,15.91661905
687,4,23.34,27.13909524,11.22247619,15.91661905
688,4,23.34,27.13909524,11.22247619,15.91661905
689,4,25.32571429,26.78061905,10.79771429,15.98290476
690,4,25.32571429,26.78061905,10.79771429,15.98290476
691,4,20.71571429,26.87852381,10.71357143,16.16495238
692,4,20.71571429,26.87852381,10.71357143,16.16495238
693,4,20.71571429,26.87852381,10.71357143,16.16495238
694,4,18.82142857,26.87852381,10.71357143,16.16495238
695,4,22.80142857,27.09133333,10.88328571,16.20804762
696,4,21.67142857,27.09133333,10.88328571,16.20804762
697,4,45.89857143,23.9282381,8.758571429,15.16966667
698,4,40.43285714,23.74229304,8.725395604,15.01689744
699,4,40.62,23.44186447,8.323014652,15.11884982
700,4,42.74857143,23.3104359,7.950490842,15.35994505
701,4,44.36428571,23.3104359,7.950490842,15.35994505
702,4,44.36428571,23.2644359,7.898347985,15.36608791
703,4,49.82857143,23.29210256,7.903681319,15.38842125
704,4,49.82857143,23.37938828,8.043538462,15.33584982
705,4,58.88857143,23.37938828,8.043538462,15.33584982
706,4,48.07,23.41295971,8.065776557,15.34718315
707,4,58.33714286,23.35462637,7.938252747,15.41637363
708,4,60.62571429,23.24417007,7.559748299,15.68442177
709,4,59.30285714,21.79212245,8.302176871,13.48994558
710,4,62.22714286,21.56312245,9.119462585,12.44365986
711,4,50.47142857,19.99736054,6.831986395,13.16537415
712,4,38.48142857,21.98845578,7.504081633,14.48437415
713,4,69.58571429,21.94347619,9.948380952,11.99509524
714,4,54.91,22.91742857,7.829666667,15.0877619
715,4,84.88857143,25.11214286,12.11257143,12.99957143
716,4,41.67,23.83542857,12.02480952,11.81061905
717,4,66.95857143,26.80457143,16.82114286,9.983428571
718,4,65.73714286,27.0157619,16.86147619,10.15428571
723,4,24.15714286,27.18990476,11.32666667,15.8632381
724,4,24.15714286,27.13909524,11.22247619,15.91661905
725,4,23.34,27.13909524,11.22247619,15.91661905
726,4,23.34,27.13909524,11.22247619,15.91661905
727,4,23.34,27.13909524,11.22247619,15.91661905
728,4,25.32571429,26.78061905,10.79771429,15.98290476
729,4,20.71571429,26.87852381,10.71357143,16.16495238
730,4,20.71571429,26.87852381,10.71357143,16.16495238
731,4,20.71571429,26.87852381,10.71357143,16.16495238
732,4,18.82142857,27.04,10.69352381,16.34647619
733,4,22.80142857,27.09133333,10.88328571,16.20804762
734,4,21.67142857,27.09133333,10.88328571,16.20804762
735,4,21.35142857,24.12071429,10.44009524,13.68061905
736,4,40.43285714,23.7247619,8.758761905,14.966
737,4,40.62,23.51110256,8.516157509,14.99494505
738,4,42.74857143,23.2234359,8.265967033,14.95746886
739,4,42.74857143,23.2644359,7.898347985,15.36608791
740,4,43.26285714,23.2644359,7.898347985,15.36608791
741,4,48.49857143,23.2644359,7.898347985,15.36608791
742,4,51.67571429,23.29210256,7.903681319,15.38842125
743,4,48.32142857,23.37938828,8.043538462,15.33584982
744,4,46.21857143,23.37938828,8.043538462,15.33584982
745,4,51.86142857,23.06495971,8.663728938,14.40123077
746,4,57.34714286,22.84453114,7.887252747,14.95727839
747,4,62.00571429,21.6164359,8.274871795,13.3415641
748,4,50.94428571,22.05138095,8.472380952,13.579
749,4,37.33714286,19.40752381,6.94952381,12.458
750,4,44.33714286,21.93928571,6.790714286,15.14857143
751,4,61.07,20.92271429,7.421428571,13.50128571
752,4,61.51285714,23.06647619,9.97747619,13.089
753,4,47.78,24.56868571,11.76535238,12.80333333
754,4,48.91142857,24.06780952,15.11028571,8.95752381
755,4,68.11428571,25.65038095,16.64033333,9.010047619
761,4,22.29,27.18990476,11.32666667,15.8632381
762,4,24.15714286,27.13909524,11.22247619,15.91661905
763,4,24.15714286,27.13909524,11.22247619,15.91661905
764,4,23.34,27.13909524,11.22247619,15.91661905
765,4,23.34,27.13909524,11.22247619,15.91661905
766,4,25.32571429,26.78061905,10.79771429,15.98290476
767,4,20.71571429,26.87852381,10.71357143,16.16495238
768,4,20.71571429,26.87852381,10.71357143,16.16495238
769,4,19.43142857,26.87852381,10.71357143,16.16495238
770,4,18.82142857,27.04,10.69352381,16.34647619
771,4,22.80142857,27.09133333,10.88328571,16.20804762
772,4,21.67142857,27.33138095,11.35528571,15.97609524
773,4,21.35142857,23.39804762,9.816857143,13.58119048
774,4,15.88571429,23.30057143,9.841380952,13.45919048
775,4,27.50857143,23.68276923,8.6856337,14.99713553
776,4,29.34714286,23.30686447,8.341014652,14.96584982
777,4,31.47571429,23.2644359,7.898347985,15.36608791
778,4,43.97857143,23.2644359,7.898347985,15.36608791
779,4,43.97857143,22.81805495,7.445062271,15.37299267
780,4,49.46571429,22.81805495,7.445062271,15.37299267
781,4,52.64285714,22.84572161,7.450395604,15.39532601
782,4,53.70714286,23.06495971,8.663728938,14.40123077
783,4,52.84428571,23.06495971,8.663728938,14.40123077
784,4,62.30285714,21.89291209,8.676586081,13.21632601
785,4,74.56571429,21.67224542,8.963919414,12.70832601
786,4,44.52714286,21.80067399,8.230490842,13.57018315
787,4,30.52142857,19.90680952,8.427380952,11.47942857
788,4,43.61571429,20.86447619,8.337285714,12.52719048
789,4,51.65428571,21.5067619,8.675428571,12.83133333
790,4,66.30571429,26.28809524,12.03704762,14.25104762
791,4,54.14714286,24.14890476,12.42004762,11.72885714
792,4,75.39285714,25.72222222,16.05710145,9.665120773
793,4,70.79428571,26.31763285,17.34657005,8.971062802
800,4,24.15714286,27.18990476,11.32666667,15.8632381
801,4,24.15714286,27.13909524,11.22247619,15.91661905
802,4,23.34,27.13909524,11.22247619,15.91661905
803,4,23.34,27.13909524,11.22247619,15.91661905
804,4,25.32571429,26.78061905,10.79771429,15.98290476
805,4,20.71571429,26.87852381,10.71357143,16.16495238
806,4,20.71571429,26.87852381,10.71357143,16.16495238
807,4,19.43142857,26.87852381,10.71357143,16.16495238
808,4,18.82142857,27.04,10.69352381,16.34647619
809,4,22.80142857,27.09133333,10.88328571,16.20804762
810,4,21.35142857,24.16719048,10.42466667,13.74252381
811,4,21.35142857,23.39804762,9.816857143,13.58119048
812,4,15.88571429,23.30057143,9.841380952,13.45919048
813,4,39.48428571,23.28419048,9.751666667,13.53252381
814,4,41.35285714,22.97986447,8.143347985,14.83651648
815,4,41.61571429,22.84195971,7.849776557,14.99218315
816,4,43.48142857,22.90148352,7.52010989,15.38137363
817,4,43.97857143,22.81805495,7.445062271,15.37299267
818,4,48.11285714,22.81805495,7.445062271,15.37299267
819,4,49.46571429,22.81805495,7.445062271,15.37299267
820,4,50.47714286,22.84572161,7.450395604,15.39532601
821,4,50.98285714,22.93300733,7.590252747,15.34275458
822,4,59.40428571,19.92762637,6.046776557,13.88084982
